clusterID	value
1962	0.16
1963	0.8
1964	0.61
1965	0.09
1966	-0.2
1967	0.32
1968	0.16
1969	-0.35
1970	1.1
1971	-0.14
1972	0.14
1973	0.93
1974	-0.25
1975	-0.46
1976	0.27
1977	-0.26
1978	0.28
1979	-0.43
1980	0.14
1981	-0.56
1982	-0.9
1983	-0.85
1984	-0.57
1985	-0.42
1986	0.03
1987	-0.15
1988	-0.18
1989	-0.16
1990	-0.24
1991	-0.18
1992	0.3
1993	-0.27
1994	-0.11
1995	0.27
1996	-0.46
1997	-0.87
1998	-0.56
1999	-1.15
2000	-1.01
2001	-0.76
2002	-1.37
2003	-1.93
2004	-1.07
2005	-0.7
2006	-0.63
2007	-1.01
2008	-0.46
2009	0.88
2010	1.01
2011	0.05
2012	0.49
2013	-0.11
2014	-0.08
2015	-0.92
2016	-0.46
2017	-0.75
2018	-0.05
2019	-0.81
2020	-0.83
2021	-0.78
2022	-1.07
2023	-0.3
2024	-0.63
2025	-1.34
2026	-0.79
2027	0.24
2028	-0.05
2029	-0.18
2030	0.02
2031	-0.24
2032	0.95
2033	-0.42
2034	-0.53
2035	-1.29
2036	-1.13
2037	-1.25
2038	-1.17
2039	-2.02
2040	-1.28
2041	-1.32
2042	-1.51
2043	-1.68
2044	-1.62
2045	-2.07
2046	-0.73
2047	-1.03
2048	-0.35
2049	-1.08
2050	0.33
2051	0.09
2052	0.38
2053	0.61
2054	1.44
2055	0.71
2056	0.53
2057	0.56
2058	1.14
2059	-0.21
2060	-0.5
2061	-0.92
2062	-0.38
2063	-0.23
2064	-0.58
2065	-1.22
2066	0.47
2067	-0.03
2068	-0.05
2069	-0.44
2070	-0.22
2071	-0.85
2072	-0.73
2073	-1.04
2074	-0.51
2075	-0.02
2076	0.11
2077	-0.26
2078	-0.11
2079	-0.08
2080	0.17
2081	0.35
2082	0.35
2083	-0.04
2084	-0.13
2085	0.7
2086	1.2
2087	0.67
2088	-0.27
2089	-0.48
2090	-1.38
2091	-0.92
2092	-1.76
2093	-1.85
2094	-1.03
2095	0.15
2096	-0.34
2097	-0.03
2098	-0.19
2099	-0.03
2100	1.64
2101	0.53
2102	0.7
2103	0.86
2104	1.71
2105	1.65
2106	1.48
2107	1.14
2108	1.18
2109	0.93
2110	1.21
2111	2.02
2112	0.97
2113	-0.13
2114	-0.02
2115	-1.16
2116	-1.29
2117	-1.87
2118	-0.67
2119	-1.61
2120	-0.55
2121	-0.3
2122	-0.35
2123	-0.15
2124	-0.74
2125	0.12
2126	0.02
2127	0.41
2128	0.62
2129	0.83
2130	-0.2
2131	0.0
2132	0.86
2133	-0.41
2134	0.01
2135	0.18
2136	0.84
2137	0.6
2138	-0.5
2139	-0.62
2140	0.37
2141	-0.19
2142	-0.2
2143	-0.49
2144	-0.57
2145	-0.8
2146	-0.53
2147	0.08
2148	0.99
2149	0.36
2150	-0.36
2151	-0.84
2152	-0.53
2153	-1.78
2154	-1.89
2155	-0.86
2156	0.19
2157	-0.7
2158	0.71
2159	-0.75
2160	-1.47
2161	-1.31
2162	-1.13
2163	-0.84
2164	-0.04
2165	0.58
2166	-0.18
2167	-0.47
2168	-0.31
2169	-0.65
2170	-1.06
2171	0.1
2172	0.2
2173	0.92
2174	0.14
2175	-0.58
2176	-2.7613452914798207
2177	-2.707570977917981
2178	0.007118644067796639
2179	0.23020408163265307
2180	0.11562499999999999
2181	0.5207936507936508
2182	-2.7214950980392154
2183	-0.2883582089552239
2184	0.3616666666666667
2185	-0.3005405405405406
2186	-1.8153521126760561
2187	-1.6530841121495328
2188	0.23862595419847327
2189	0.06119999999999998
2190	-1.2425225225225225
2191	-0.4053246753246753
2192	1.0226829268292683
2193	0.19523076923076924
2194	-1.7555102040816326
2195	1.156
2196	-0.62
2197	0.3374468085106383
2198	0.32574074074074083
2199	-2.5681553398058257
2200	0.20729729729729732
2201	-1.0298089171974523
2202	-0.2536507936507937
2203	-1.2337
2204	-0.39671052631578946
2205	1.0232110091743118
2206	-0.809609375
2207	0.4194117647058823
2208	1.004642857142857
2209	0.9938461538461537
2210	-0.18814569536423842
2211	-0.2494871794871795
2212	-1.9640540540540539
2213	-0.7315929203539823
2214	-0.5146226415094339
2215	-0.34397727272727274
2216	-1.8465625
2217	0.4947770700636943
2218	0.6284
2219	-0.6219298245614036
2220	1.3284745762711863
2221	0.7915094339622643
2222	-0.025322580645161293
2223	0.060000000000000005
2224	-1.170974358974359
2225	0.7724175824175823
2226	-0.5994444444444444
2227	0.02421052631578945
2228	-0.3267741935483871
2229	-0.03487179487179488
2230	-1.1771686746987953
2231	0.15986666666666666
2232	-0.2755263157894737
2233	-1.4241573033707866
2234	1.52020202020202
2235	-1.0775000000000001
2236	0.28064814814814815
2237	0.396829268292683
2238	0.06925925925925926
2239	-1.0628395061728395
2240	0.09603174603174602
2241	0.325
2242	0.3934862385321101
2243	-0.9981818181818182
2244	-0.15058823529411763
2245	0.503731343283582
2246	-0.8421428571428573
2247	-2.5344071146245057
2248	0.22214285714285714
2249	0.24352272727272728
2250	-0.21129770992366412
2251	0.9984615384615385
2252	-1.4896
2253	0.2971900826446281
2254	-0.6446610169491525
2255	-0.6588524590163934
2256	0.48306930693069305
2257	0.41035294117647053
2258	-0.9814084507042254
2259	0.17851485148514853
2260	-1.744678899082569
2261	-1.0191975308641976
2262	-0.6617241379310346
2263	0.1402857142857143
2264	-0.48414285714285715
2265	-0.13053333333333333
2266	-0.09617021276595746
2267	-0.23384615384615384
2268	-0.01978260869565218
2269	-0.35899082568807344
2270	-0.553013698630137
2271	1.5786363636363634
2272	-0.04766129032258065
2273	-1.5930681818181818
2274	0.07117647058823529
2275	-0.8507920792079208
2276	-0.7476744186046511
2277	-0.6414285714285713
2278	0.2807792207792208
2279	-0.3593700787401575
2280	-0.09603960396039603
2281	0.4207228915662651
2282	-0.023516483516483524
2283	0.054857142857142854
2284	-1.0016265060240965
2285	-0.5511206896551725
2286	0.4847945205479452
2287	-0.08866666666666669
2288	-0.41
2289	0.2028925619834711
2290	0.700923076923077
2291	-1.2634306569343066
2292	-0.6918699186991869
2293	-0.17011764705882354
2294	0.49077419354838714
2295	0.0009302325581395289
2296	-1.7046376811594204
2297	-1.3404109589041096
2298	-1.83704
2299	0.46902439024390236
2300	-1.174660633484163
2301	0.39352000000000004
2302	-1.176711409395973
2303	-0.553551401869159
2304	0.2680582524271844
2305	-0.9408609271523178
2306	-0.57
2307	0.8332
2308	0.6206122448979592
2309	-1.6644387755102041
2310	-0.19722222222222222
2311	-0.604020618556701
2312	0.6057831325301205
2313	-0.8924657534246576
2314	-0.6992783505154639
2315	-0.7363829787234042
2316	1.2515151515151515
2317	-0.02452054794520549
2318	0.10817142857142857
2319	0.31264705882352944
2320	-1.2906024096385542
2321	-0.6033333333333334
2322	-0.6973626373626375
2323	-0.19081081081081078
2324	-0.21853333333333333
2325	0.36363636363636365
2326	-0.896891891891892
2327	0.51544
2328	-0.15045977011494252
2329	-0.5408227848101265
2330	-0.38827586206896547
2331	-0.4135922330097088
2332	-0.01818181818181817
2333	0.1277358490566038
2334	-0.9254248366013073
2335	-1.068282208588957
2336	1.1603030303030302
2337	0.03428571428571428
2338	0.1606
2339	-0.6594680851063829
2340	0.9227906976744186
2341	0.15524752475247527
2342	0.5350515463917527
2343	-0.6480620155038759
2344	-0.7214285714285714
2345	-0.8184337349397591
2346	-0.6844444444444444
2347	-0.1283950617283951
2348	-1.5776612903225806
2349	0.455
2350	-0.1299107142857143
2351	-0.7022093023255814
2352	0.09514285714285714
2353	0.00924657534246575
2354	0.20054421768707484
2355	-0.44399999999999995
2356	0.2759722222222222
2357	-0.17557251908396948
2358	1.4053333333333333
2359	0.08759493670886077
2360	-0.1477310924369748
2361	-0.5653846153846154
2362	-0.9300000000000002
2363	-1.1024
2364	0.16172043010752687
2365	-1.2557042253521127
2366	-0.3926865671641791
2367	0.06297872340425532
2368	-1.5230357142857145
2369	-0.36436781609195396
2370	-0.5
2371	0.10117647058823531
2372	0.4282758620689655
2373	0.12473214285714287
2374	-1.371111111111111
2375	-1.2810588235294118
2376	-0.797336956521739
2377	0.25127659574468086
2378	0.1350877192982456
2379	-0.2520320855614973
2380	0.09878048780487803
2381	0.12000000000000001
2382	0.5005952380952381
2383	-1.1014634146341464
2384	-0.9644545454545455
2385	-0.5763380281690141
2386	-0.8969565217391304
2387	-0.225
2388	-1.2576470588235296
2389	-1.5254014598540147
2390	0.9972
2391	-0.6464000000000001
2392	-1.045
2393	-1.1151612903225807
2394	0.3520472440944881
2395	0.46379310344827596
2396	-0.4978723404255319
2397	-1.7471794871794872
2398	-0.9965384615384614
2399	1.293448275862069
2400	-2.5309677419354837
2401	-0.4937368421052632
2402	-0.9636842105263157
2403	-0.6200000000000001
2404	0.3027586206896552
2405	-0.19633802816901408
2406	0.6759259259259259
2407	0.38242105263157894
2408	0.07917647058823529
2409	0.7281818181818182
2410	-0.371038961038961
2411	-0.09166666666666666
2412	0.14479999999999998
2413	0.6982758620689655
2414	0.5000952380952381
2415	-0.14147783251231527
2416	-0.6470967741935484
2417	0.3289795918367347
2418	0.09439716312056735
2419	-1.0876296296296297
2420	0.7599999999999999
2421	0.6294117647058823
2422	0.11128491620111729
2423	-0.44351351351351354
2424	1.202098765432099
2425	-0.3660952380952381
2426	-0.4513207547169811
2427	0.30864583333333334
2428	0.15415384615384614
2429	1.015054945054945
2430	-1.5401639344262292
2431	-1.1680000000000001
2432	-1.4728571428571429
2433	-0.8852631578947369
2434	-0.24796610169491523
2435	-0.28779904306220094
2436	0.23473684210526316
2437	-1.781682242990654
2438	-1.4007812499999999
2439	-0.6820689655172414
2440	-0.22142857142857142
2441	-0.3794915254237288
2442	-0.4090551181102362
2443	-0.4325
2444	0.6834883720930233
2445	0.21564102564102564
2446	0.6322608695652174
2447	-0.8485826771653544
2448	-0.08011235955056178
2449	0.30885496183206107
2450	-0.535
2451	1.6199999999999999
2452	-1.5242148760330578
2453	-1.3461306532663317
2454	-0.4610989010989011
2455	1.4894214876033056
2456	0.5835999999999999
2457	0.8461666666666667
2458	-0.7782352941176471
2459	0.8735937500000001
2460	1.3986249999999998
2461	-1.683166666666667
2462	0.4353968253968254
2463	0.13759999999999997
2464	0.19746753246753246
2465	-0.42
2466	-1.4175
2467	0.572680412371134
2468	-0.365
2469	0.3054545454545455
2470	-0.08913907284768212
2471	-0.5933812949640287
2472	0.7073239436619718
2473	-0.8456716417910447
2474	0.3478947368421053
2475	-0.5704878048780488
2476	-0.4584810126582278
2477	-0.3897101449275362
2478	-1.1369879518072288
2479	0.3638853503184713
2480	-0.7183823529411764
2481	0.16999999999999998
2482	-0.14153846153846153
2483	-0.20216814159292038
2484	0.09181818181818185
2485	-1.673103448275862
2486	-1.3320422535211267
2487	0.10813953488372095
2488	-1.1421487603305784
2489	-0.9977142857142858
2490	0.528135593220339
2491	-1.5800884955752212
2492	-0.5358720930232558
2493	0.5454666666666667
2494	-0.322
2495	-0.05727891156462586
2496	2.289180327868852
2497	-0.848529411764706
2498	-0.6603809523809524
2499	-0.9545454545454546
2500	0.7001162790697674
2501	-2.236666666666667
2502	-0.1002409638554217
2503	-1.6813636363636364
2504	-2.1033783783783786
2505	0.264
2506	0.5683333333333334
2507	-0.7534000000000001
2508	-1.2940677966101695
2509	-0.42034482758620695
2510	0.1135483870967742
2511	0.1087323943661972
2512	-0.35625
2513	-0.693923076923077
2514	-1.126341463414634
2515	-0.632929292929293
2516	0.16965811965811967
2517	-0.06967741935483875
2518	0.3654545454545455
2519	-0.1168421052631579
2520	-1.1932727272727273
2521	0.7163529411764706
2522	-0.23144736842105262
2523	0.4434394904458599
2524	-0.6198076923076924
2525	0.6993750000000001
2526	-0.16862068965517243
2527	0.395
2528	-0.4280555555555556
2529	-0.6701315789473684
2530	-0.4835714285714285
2531	-0.9910526315789474
2532	1.025771812080537
2533	0.9466666666666667
2534	-0.048933333333333336
2535	0.8365909090909092
2536	-0.8166336633663367
2537	0.528921568627451
2538	-0.09407407407407407
2539	-0.30527272727272725
2540	0.5573015873015873
2541	-1.0032345679012347
2542	-1.0695121951219513
2543	-1.794736842105263
2544	-1.0073333333333334
2545	-0.13392857142857142
2546	-0.31061068702290073
2547	-0.71125
2548	-0.35536585365853657
2549	0.21405172413793108
2550	-0.5620833333333334
2551	-2.35
2552	0.6094767441860465
2553	0.348984375
2554	0.23369565217391305
2555	-0.2722033898305085
2556	-0.6679245283018869
2557	0.019999999999999993
2558	-0.572566371681416
2559	1.0898013245033111
2560	-0.22121951219512195
2561	-0.9704054054054054
2562	-0.6941624365482234
2563	-0.4773333333333334
2564	-1.8233727810650886
2565	0.959724770642202
2566	-1.1140983606557378
2567	-0.9158666666666666
2568	0.17027027027027025
2569	0.4708045977011494
2570	-1.2838732394366197
2571	-0.2562857142857143
2572	-0.5582978723404256
2573	-1.0544680851063828
2574	-0.8483168316831684
2575	-0.4797979797979797
2576	-0.869724770642202
2577	-0.03427184466019418
2578	-0.2560377358490566
2579	0.7377981651376146
2580	0.1374431818181818
2581	-0.2351851851851852
2582	-1.3973563218390805
2583	-1.6355782312925171
2584	-1.121904761904762
2585	0.014178082191780836
2586	-0.13217391304347825
2587	-0.8839285714285714
2588	1.2279591836734693
2589	0.34406250000000005
2590	-0.25427350427350426
2591	0.0898529411764706
2592	-0.10697247706422018
2593	0.5583098591549295
2594	-1.1586046511627908
2595	-0.42020408163265305
2596	-1.0334615384615384
2597	0.1689719626168224
2598	-0.1242857142857143
2599	-1.4506329113924052
2600	-0.2855862068965517
2601	-1.1518072289156627
2602	-0.5863736263736263
2603	-0.4280208333333333
2604	-0.9735051546391753
2605	1.3806722689075632
2606	0.0579120879120879
2607	-0.16879699248120303
2608	-1.2197619047619046
2609	-1.1809923664122135
2610	0.201651376146789
2611	0.2366101694915254
2612	-1.5611029411764705
2613	-0.9614893617021276
2614	0.3403636363636364
2615	-0.6665420560747665
2616	0.027234042553191513
2617	-0.30272727272727273
2618	-0.3048888888888889
2619	0.275607476635514
2620	-0.7970731707317074
2621	-0.31606060606060604
2622	-0.4128971962616822
2623	-0.2525
2624	0.45984375
2625	-1.6101515151515151
2626	0.09571428571428571
2627	-0.9049514563106796
2628	1.0538461538461539
2629	0.14426666666666668
2630	-0.7329441624365481
2631	0.030521327014218
2632	0.1655
2633	-0.4981025641025641
2634	-1.0617582417582418
2635	0.43258426966292135
2636	0.27195652173913043
2637	-1.3627439024390244
2638	-0.455609756097561
2639	0.011869918699186984
2640	-0.9993984962406016
2641	-1.2956842105263158
2642	-1.1540462427745664
2643	-0.3208163265306122
2644	0.4951333333333333
2645	0.9038650306748466
2646	1.9113043478260872
2647	-0.2526470588235294
2648	-2.493103975535168
2649	-0.33866666666666667
2650	0.793125
2651	0.4091428571428571
2652	0.25652173913043474
2653	-0.009397590361445796
2654	0.545
2655	-0.6760344827586207
2656	-1.176952380952381
2657	-0.20584795321637428
2658	-0.3872067039106146
2659	0.5104477611940299
2660	-0.5155128205128205
2661	-0.8615126050420167
2662	-0.7864661654135339
2663	-0.4321276595744681
2664	-0.12627906976744185
2665	0.42593406593406596
2666	0.2252941176470588
2667	0.7779069767441861
2668	-0.46416149068322976
2669	-0.3085185185185185
2670	-0.19799999999999995
2671	1.1967073170731706
2672	-0.1542857142857143
2673	-1.9800000000000002
2674	-0.39172413793103444
2675	0.8728278688524591
2676	-0.18093333333333336
2677	-1.641875
2678	-0.37333333333333335
2679	-0.2982142857142857
2680	0.13386554621848742
2681	0.2588
2682	0.11527272727272728
2683	-1.0151764705882351
2684	0.35833333333333334
2685	-0.7785981308411216
2686	-1.9478343949044585
2687	0.07843750000000001
2688	-0.610655737704918
2689	-0.24792079207920792
2690	0.49919642857142854
2691	-1.5228658536585367
2692	-1.302741935483871
2693	-0.7759154929577465
2694	-1.9107511737089202
2695	-0.9827272727272727
2696	0.06955000000000003
2697	-0.5549382716049384
2698	-0.8180459770114942
2699	-0.31444444444444447
2700	-1.0585393258426967
2701	-0.04698630136986299
2702	0.027529411764705882
2703	0.5369354838709678
2704	0.0778021978021978
2705	0.17902654867256637
2706	0.105
2707	-1.3987755102040818
2708	0.47669172932330833
2709	-0.17476923076923076
2710	-1.301926605504587
2711	-0.9866666666666667
2712	-0.24932098765432098
2713	-0.002790697674418605
2714	0.40092307692307694
2715	0.3558823529411765
2716	-1.0171875
2717	-1.5308219178082192
2718	-0.5626011560693641
2719	-0.2198333333333333
2720	0.18419999999999995
2721	-1.003157894736842
2722	-0.6489516129032258
2723	-0.1263865546218487
2724	-0.5033333333333333
2725	0.6518181818181819
2726	-0.645531914893617
2727	0.3766666666666667
2728	-0.3999999999999999
2729	0.44
2730	-0.09517241379310346
2731	0.7147368421052631
2732	-0.1797590361445783
2733	-2.410314465408805
2734	0.3227027027027027
2735	-0.8079999999999999
2736	-0.7278947368421053
2737	-0.3473913043478261
2738	-0.02098039215686268
2739	-2.3229126213592233
2740	-0.3188793103448276
2741	-0.4098989898989899
2742	-1.3544549763033176
2743	-0.21325301204819277
2744	-0.3811392405063291
2745	-0.07282894736842106
2746	1.5919047619047617
2747	1.0204310344827587
2748	0.3478453038674033
2749	0.30112195121951224
2750	-2.0002040816326527
2751	-0.34270833333333334
2752	0.3859230769230769
2753	-0.4681746031746032
2754	-0.9385915492957747
2755	1.939047619047619
2756	0.6740860215053763
2757	-0.8653956834532374
2758	-1.0342201834862386
2759	-0.99
2760	0.3111242603550296
2761	-0.4728
2762	0.6263529411764706
2763	-0.8217355371900827
2764	-0.3745631067961165
2765	-0.2555555555555555
2766	-0.6895454545454546
2767	1.0162499999999999
2768	-1.1765104166666667
2769	-0.185
2770	-1.0774045801526717
2771	-0.3198214285714286
2772	-1.1113114754098359
2773	-0.346793893129771
2774	-0.3210344827586207
2775	-0.02047999999999996
2776	0.6720879120879121
2777	-0.2929729729729729
2778	-1.822085561497326
2779	-0.8871969696969697
2780	-0.7627586206896552
2781	-0.8804972375690608
2782	-0.4350537634408602
2783	-0.24476190476190468
2784	-0.06233333333333333
2785	-0.8066863905325444
2786	-0.723170731707317
2787	-1.462905982905983
2788	-0.12320312500000002
2789	0.1140625
2790	0.20987730061349694
2791	-0.9874509803921568
2792	-0.8178813559322035
2793	0.559113924050633
2794	-0.3583132530120482
2795	-0.9854901960784315
2796	-0.38969512195121947
2797	-0.753960396039604
2798	0.5400961538461538
2799	-1.5040759493670885
2800	-1.8851801801801802
2801	-0.26033898305084746
2802	-0.2115217391304348
2803	-0.3455813953488372
2804	-0.7903619909502263
2805	-1.258
2806	0.602183908045977
2807	-1.3353846153846154
2808	-0.145
2809	-0.8015537848605577
2810	-0.5865601965601966
2811	0.1326315789473684
2812	-0.9630813953488372
2813	0.02157894736842105
2814	0.03336633663366334
2815	-1.250051282051282
2816	-0.9395161290322581
2817	0.38447488584474887
2818	-0.43753846153846154
2819	-1.0346153846153847
2820	-0.36141791044776117
2821	0.602922077922078
2822	-0.370752688172043
2823	1.3766438356164383
2824	-0.12941176470588237
2825	-0.29481481481481486
2826	-0.6362295081967213
2827	-0.7094957983193276
2828	-0.3668571428571428
2829	-0.4029007633587786
2830	-1.3141975308641975
2831	-0.3125
2832	-0.5213043478260869
2833	1.8170866141732285
2834	0.3675342465753425
2835	0.2945714285714286
2836	-1.2576470588235293
2837	0.5589423076923077
2838	-0.5208108108108108
2839	0.020000000000000007
2840	-0.419020979020979
2841	-0.14431034482758623
2842	-0.27881578947368424
2843	-0.2568627450980392
2844	-0.8414285714285715
2845	-0.46520000000000006
2846	0.31172932330827063
2847	-0.5080851063829787
2848	0.6169026548672567
2849	0.53808
2850	1.0027322404371584
2851	0.04075528700906344
2852	0.032612612612612606
2853	-0.59976
2854	-1.1343511450381678
2855	0.10818181818181816
2856	-0.34120000000000006
2857	-0.8894690265486724
2858	-0.26292134831460673
2859	0.21574468085106385
2860	-0.49352517985611505
2861	1.0283333333333333
2862	-1.5534999999999999
2863	-1.4207758620689654
2864	-1.4129411764705881
2865	0.28877551020408165
2866	-0.19568000000000002
2867	-0.6631460674157305
2868	-0.4026363636363636
2869	0.27440000000000003
2870	-1.2084
2871	0.3020689655172414
2872	0.12242990654205609
2873	-0.40386363636363637
2874	-1.785045871559633
2875	-0.28441176470588236
2876	-1.2513333333333334
2877	1.2734146341463415
2878	-0.8617647058823531
2879	0.009512195121951212
2880	-0.7580392156862746
2881	-0.15370588235294116
2882	0.911578947368421
2883	-0.8717391304347826
2884	-0.9256976744186047
2885	0.0077777777777777715
2886	-1.3340384615384617
2887	0.08696629213483148
2888	-2.050263157894737
2889	-0.283265306122449
2890	-0.849712643678161
2891	0.8306976744186046
2892	0.8082191780821919
2893	-0.14722222222222223
2894	-0.22901639344262292
2895	0.4444285714285714
2896	-0.3432911392405063
2897	-0.241123595505618
2898	0.23588785046728974
2899	-0.43651162790697673
2900	-0.9991563275434242
2901	-0.7757522123893805
2902	0.6053333333333333
2903	0.5246625766871166
2904	0.8707339449541284
2905	-0.5175675675675675
2906	-0.19543103448275864
2907	-1.002
2908	-0.32304635761589406
2909	-0.44215686274509797
2910	0.14986301369863014
2911	-0.9357692307692309
2912	0.4175
2913	-0.24999999999999997
2914	-1.0217391304347827
2915	-0.1675324675324675
2916	-0.2880710659898477
2917	0.6964444444444445
2918	-0.6656249999999999
2919	0.08745098039215685
2920	-0.9264423076923077
2921	-0.12254901960784313
2922	0.0657264957264957
2923	0.9204878048780488
2924	-0.8775324675324675
2925	-0.11083333333333331
2926	-0.49000000000000005
2927	0.2543877551020408
2928	0.39230000000000004
2929	0.35931034482758617
2930	-1.939039548022599
2931	0.3636363636363636
2932	-1.8534552845528456
2933	-0.37105263157894736
2934	-0.4928571428571429
2935	-0.0041333333333333395
2936	-1.0022950819672132
2937	0.24863013698630135
2938	-0.56093567251462
2939	-1.1011864406779661
2940	0.45861313868613135
2941	0.5847058823529413
2942	0.8612162162162161
2943	-0.23297297297297295
2944	-0.6751612903225807
2945	-2.2816455696202533
2946	-1.4504878048780485
2947	0.286171875
2948	0.41316017316017317
2949	-0.4456875
2950	-0.3766666666666667
2951	-1.2693167701863355
2952	-0.9363291139240506
2953	-0.818076923076923
2954	-1.9069620253164559
2955	-0.651957671957672
2956	-1.5840875912408758
2957	1.3952475247524754
2958	-1.345
2959	-0.34880952380952385
2960	1.7574725274725271
2961	-0.8706756756756757
2962	-0.6689655172413793
2963	-2.0625
2964	0.5895495495495495
2965	-1.2167213114754099
2966	-1.4516494845360826
2967	-0.6926027397260275
2968	-0.31050632911392406
2969	-0.6678947368421052
2970	-0.9755151515151516
2971	-0.6500763358778626
2972	-0.3954054054054054
2973	0.5265384615384614
2974	0.08751824817518249
2975	-1.153142857142857
2976	-0.4023655913978495
2977	-0.06584745762711866
2978	0.6187050359712231
2979	-0.5830405405405404
2980	-1.133015873015873
2981	-0.41192982456140353
2982	-1.761900826446281
2983	-0.5913157894736841
2984	-1.1047500000000001
2985	-2.0374871794871794
2986	-1.7062770562770562
2987	-1.6426315789473684
2988	-0.270625
2989	-1.3344660194174756
2990	-0.3111688311688312
2991	0.009292452830188674
2992	0.09942528735632186
2993	-0.255625
2994	0.3396894409937888
2995	-1.8129166666666665
2996	-0.9143199999999999
2997	0.6417499999999999
2998	0.09515723270440257
2999	-0.43609756097560975
3000	0.4508391608391608
3001	-2.1196428571428574
3002	0.13904761904761903
3003	1.467111111111111
3004	1.902686567164179
3005	-0.02880503144654087
3006	-0.4748096885813149
3007	-1.0651948051948052
3008	-0.24664429530201337
3009	0.4116483516483517
3010	-0.6063636363636364
3011	-0.054523809523809544
3012	-0.913
3013	-0.005703703703703707
3014	-0.318411214953271
3015	-0.23291666666666666
3016	1.258
3017	-0.1528695652173913
3018	-0.7088461538461538
3019	-0.34078260869565213
3020	0.06050000000000001
3021	-0.09333333333333334
3022	0.7209722222222221
3023	0.6250877192982456
3024	-0.06466257668711657
3025	-1.3651724137931036
3026	-1.9103550295857987
3027	-0.11319767441860465
3028	-1.0010000000000001
3029	-0.8446478873239436
3030	-1.599626168224299
3031	-0.29583333333333334
3032	-0.2625448028673835
3033	-0.559406779661017
3034	0.15320261437908494
3035	-0.32857142857142857
3036	-1.0833333333333333
3037	-0.13204545454545452
3038	-0.7403448275862069
3039	-0.6226851851851852
3040	0.3196296296296297
3041	-0.533125
3042	-0.3948663101604277
3043	0.2964705882352941
3044	0.10155844155844158
3045	-1.231923076923077
3046	-0.8773529411764706
3047	-0.6327906976744185
3048	-0.8396449704142012
3049	0.3452808988764045
3050	-0.21966666666666665
3051	-0.011969696969696934
3052	1.5097435897435896
3053	0.4504526748971194
3054	0.09825242718446602
3055	-2.2588185654008437
3056	0.29
3057	0.06276073619631901
3058	0.2451254480286739
3059	0.11524390243902438
3060	0.09785714285714288
3061	-0.04426086956521739
3062	-1.1572995780590718
3063	0.30383673469387756
3064	0.510468085106383
3065	0.36487951807228924
3066	-0.14741071428571426
3067	-0.4559
3068	-0.2010505836575875
3069	-1.4827586206896552
3070	-0.022499999999999992
3071	-0.454578313253012
3072	0.1196
3073	0.6650909090909092
3074	-0.7684426229508197
3075	-0.6675
3076	0.22147058823529409
3077	-0.5591379310344828
3078	-0.7025471698113207
3079	-0.4566470588235294
3080	-0.2648192771084337
3081	0.4077272727272727
3082	0.011666666666666665
3083	-0.9542857142857143
3084	0.3013725490196078
3085	-0.9788953488372093
3086	-1.1560360360360362
3087	-0.2700454545454545
3088	-0.7130645161290323
3089	-0.6077165354330709
3090	-0.9080360721442887
3091	0.26080000000000003
3092	-0.05574468085106383
3093	0.40153846153846157
3094	-0.09228873239436622
3095	0.37150289017341037
3096	0.4384
3097	0.4382926829268292
3098	-0.18951327433628318
3099	0.272996254681648
3100	0.2707547169811321
3101	0.08200836820083686
3102	-0.6895744680851064
3103	-0.7692682926829268
3104	-0.7630232558139536
3105	-0.16538461538461538
3106	-1.3724444444444441
3107	-0.7480794701986756
3108	-1.1724285714285716
3109	0.4598333333333333
3110	-0.24412811387900354
3111	-1.1085714285714283
3112	-2.187727272727273
3113	-1.1352191235059763
3114	-0.07861386138613861
3115	-0.82375
3116	0.6669200000000001
3117	0.09612499999999999
3118	0.8472872340425533
3119	0.4542857142857143
3120	-0.9808661417322834
3121	-0.3842181818181818
3122	0.5427205882352941
3123	-1.3353125
3124	0.39605263157894743
3125	0.2964864864864865
3126	-1.3329166666666667
3127	-0.044931506849315066
3128	-0.4597260273972602
3129	0.6757731958762885
3130	-0.6365236051502146
3131	0.17614035087719296
3132	0.2383206106870229
3133	-0.25305164319248824
3134	-0.7836170212765957
3135	-0.1746551724137931
3136	0.6054377880184332
3137	-0.3225641025641025
3138	0.5651396648044692
3139	-0.9485074626865672
3140	0.1770588235294118
3141	0.3160869565217392
3142	-0.05077625570776254
3143	0.49062500000000003
3144	-1.526766169154229
3145	-0.29720588235294115
3146	-0.17636363636363633
3147	-0.5266169154228856
3148	-0.7326881720430107
3149	0.23646551724137932
3150	0.3749484536082474
3151	-0.7632947976878613
3152	-0.5768613138686132
3153	0.4017808219178082
3154	-1.4264444444444446
3155	1.0727325581395346
3156	-0.38792349726775954
3157	-0.29943661971830987
3158	-0.40921739130434787
3159	-1.1168686868686868
3160	0.7266379310344827
3161	-1.0339999999999998
3162	0.29103030303030303
3163	-0.6941232227488151
3164	0.5333333333333333
3165	-1.9628571428571426
3166	-0.8298684210526315
3167	-0.7911111111111111
3168	-0.3664
3169	-0.8647368421052632
3170	-0.0308906882591093
3171	-0.7631103678929766
3172	1.172
3173	-0.5404081632653062
3174	-1.0976923076923077
3175	-0.8221256038647343
3176	0.13874999999999998
3177	-0.63375
3178	0.7462114537444934
3179	-0.9661764705882351
3180	0.06924731182795696
3181	0.0762280701754386
3182	0.48870229007633587
3183	-0.06620155038759687
